ID,old_ID,url,video_fp,video_timeline,audio_fp,audio_timeline
1,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,2911106/2939942/2918146/2079529/1675481/1873579/1875735/1922534/1819341/1932063/1492695/1740047/1322104/1283565/1408419/1309709/1910444/2081752/1377188/2849424/2898658/2895060/2803560/1973620/2049920/1943285/1944712/2164664/2031927/2404791/2069076/2215408/2159890/2134123/2246619/2502971/2121684/2177195/2081301/2012526/2104664/2142780/2156042/2056554/2255562/2152339/2244992/2431137/2384818/2149778/2293621/2127394/2111121/2211481/2283583/2154761/2265432/2129667/2122301/2232531/2805311/2754956/2773273/2877009/2967663/2838901/2984338/2841661/3033911/2855306/2460847/2495544/2906381/2892304/2672602/3012567/2894493/2619954/2673929/2866331/3082499/3112833/2941724/2968231/2451172/2327982/2438841/2636238/2189700/2299542/2458454/1987265/2053822/1924024/2319908/2107759/2026243/2395939/2569430/2924330/2791436/2853822/2602469/2664391/2421282/2707291/2540355/2305219/2814389/2801857/2966701/2905656/2947153/2765193/2867729/2622209/2819166/2698698/2840387/2427121/2640280/2357812/2844204/2558139/2794934/2721882/2798957/2722286/2693107/2279470/2179402/2080722/2166074/2203698/2756199/2836207/2684624/2556429/2314954/2548096/1653997/551503,0/5066/10132/15198/20264/25330/30396/35462/40528/45594/50660/55726/60792/65858/70924/75990/81056/86122/91188/96254/101320/106386/111452/116518/121584/126650/131716/136782/141848/146914/151980/157046/162112/167178/172244/177310/182376/187442/192508/197574/202640/207706/212772/217838/222904/227970/233036/238102/243168/248234/253300/258366/263432/268498/273564/278630/283696/288762/293828/298894/303960/309026/314092/319158/324224/329290/334356/339422/344488/349554/354620/359686/364752/369818/374884/379950/385016/390082/395148/400214/405280/410346/415412/420478/425544/430610/435676/440742/445808/450874/455940/461006/466072/471138/476204/481270/486336/491402/496468/501534/506600/511666/516732/521798/526864/531930/536996/542062/547128/552194/557260/562326/567392/572458/577524/582590/587656/592722/597788/602854/607920/612986/618052/623118/628184/633250/638316/643382/648448/653514/658580/663646/668712/673778/678844/683910/688976/694042/699108/704174/709240/714306/719206,61742/60439/63226/63929/64265/63924/63309/63261/63164/64279/64091/62063/55855/59376/61762/62448/57786/60830/56503/59844/59923/60355/61800/60813/61475/62273/61877/54312/59729/57228/61221/57927/55621/56065/55436/55182/57107/62402/57490/61235/65475/66183/59903/57392/56608/54624/55708/61044/62471/59979/60476/59589/58746/60580/55823/67084/65485/53447/55387/62841/52881/55191/55906/51002/52840/56156/60621/60470/60905/52886/58761,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
2,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,2911106/2939942/2918146/2079529/1675481/1873579/1875735/1922534/1819341/1932063/1492695/1740047/1322104/1283565/1408419/1309709/1910444/2081752/1377188/2849424/2898658/2895060/2803560/1973620/2049920/1943285/1944712/2164664/2031927/2404791/2069076/2215408/2159890/2134123/2246619/2502971/2121684/2177195/2081301/2012526/2104664/2142780/2156042/2056554/2255562/2152339/2244992/2431137/2384818/2149778/2293621/2127394/2111121/2211481/2283583/2154761/2265432/2129667/2122301/2232531/2805311/2754956/2773273/2877009/2967663/2838901/2984338/2841661/3033911/2855306/2460847/2495544/2906381/2892304/2672602/3012567/2894493/2619954/2673929/2866331/3082499/3112833/2941724/2968231/2451172/2327982/2438841/2636238/2189700/2299542/2458454/1987265/2053822/1924024/2319908/2107759/2026243/2395939/2569430/2924330/2791436/2853822/2602469/2664391/2421282/2707291/2540355/2305219/2814389/2801857/2966701/2905656/2947153/2765193/2867729/2622209/2819166/2698698/2840387/2427121/2640280/2357812/2844204/2558139/2794934/2721882/2798957/2722286/2693107/2279470/2179402/2080722/2166074/2203698/2756199/2836207/2684624/2556429/2314954/2548096/1653997/551503,0/5066/10132/15198/20264/25330/30396/35462/40528/45594/50660/55726/60792/65858/70924/75990/81056/86122/91188/96254/101320/106386/111452/116518/121584/126650/131716/136782/141848/146914/151980/157046/162112/167178/172244/177310/182376/187442/192508/197574/202640/207706/212772/217838/222904/227970/233036/238102/243168/248234/253300/258366/263432/268498/273564/278630/283696/288762/293828/298894/303960/309026/314092/319158/324224/329290/334356/339422/344488/349554/354620/359686/364752/369818/374884/379950/385016/390082/395148/400214/405280/410346/415412/420478/425544/430610/435676/440742/445808/450874/455940/461006/466072/471138/476204/481270/486336/491402/496468/501534/506600/511666/516732/521798/526864/531930/536996/542062/547128/552194/557260/562326/567392/572458/577524/582590/587656/592722/597788/602854/607920/612986/618052/623118/628184/633250/638316/643382/648448/653514/658580/663646/668712/673778/678844/683910/688976/694042/699108/704174/709240/714306/719206,81913/77314/71505/71670/70412/70301/72066/70328/70018/78291/85409/82891/73171/65845/64793/66592/60901/64564/62841/62513/61469/65004/63837/62258/62882/64269/63850/61000/63325/62733/73578/76982/72586/65153/69970/69973/65352/68502/73214/70334/84281/85942/74390/65834/67213/64125/65629/66345/66774/63784/72056/71701/68456/67255/62654/84998/84693/67258/69977/81187/66746/67416/64690/64393/64031/66409/67491/67751/63834/61495/64807,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
3,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,2911106/2939942/2918146/2079529/1675481/1873579/1875735/1922534/1819341/1932063/1492695/1740047/1322104/1283565/1408419/1309709/1910444/2081752/1377188/2849424/2898658/2895060/2803560/1973620/2049920/1943285/1944712/2164664/2031927/2404791/2069076/2215408/2159890/2134123/2246619/2502971/2121684/2177195/2081301/2012526/2104664/2142780/2156042/2056554/2255562/2152339/2244992/2431137/2384818/2149778/2293621/2127394/2111121/2211481/2283583/2154761/2265432/2129667/2122301/2232531/2805311/2754956/2773273/2877009/2967663/2838901/2984338/2841661/3033911/2855306/2460847/2495544/2906381/2892304/2672602/3012567/2894493/2619954/2673929/2866331/3082499/3112833/2941724/2968231/2451172/2327982/2438841/2636238/2189700/2299542/2458454/1987265/2053822/1924024/2319908/2107759/2026243/2395939/2569430/2924330/2791436/2853822/2602469/2664391/2421282/2707291/2540355/2305219/2814389/2801857/2966701/2905656/2947153/2765193/2867729/2622209/2819166/2698698/2840387/2427121/2640280/2357812/2844204/2558139/2794934/2721882/2798957/2722286/2693107/2279470/2179402/2080722/2166074/2203698/2756199/2836207/2684624/2556429/2314954/2548096/1653997/551503,0/5066/10132/15198/20264/25330/30396/35462/40528/45594/50660/55726/60792/65858/70924/75990/81056/86122/91188/96254/101320/106386/111452/116518/121584/126650/131716/136782/141848/146914/151980/157046/162112/167178/172244/177310/182376/187442/192508/197574/202640/207706/212772/217838/222904/227970/233036/238102/243168/248234/253300/258366/263432/268498/273564/278630/283696/288762/293828/298894/303960/309026/314092/319158/324224/329290/334356/339422/344488/349554/354620/359686/364752/369818/374884/379950/385016/390082/395148/400214/405280/410346/415412/420478/425544/430610/435676/440742/445808/450874/455940/461006/466072/471138/476204/481270/486336/491402/496468/501534/506600/511666/516732/521798/526864/531930/536996/542062/547128/552194/557260/562326/567392/572458/577524/582590/587656/592722/597788/602854/607920/612986/618052/623118/628184/633250/638316/643382/648448/653514/658580/663646/668712/673778/678844/683910/688976/694042/699108/704174/709240/714306/719206,159226/148601/128929/128053/127549/127655/133438/128640/129791/145502/168720/165445/140180/120978/119548/122039/114237/119357/116833/116264/114100/119695/117412/114975/116551/118507/117632/113823/117077/117233/142869/157016/146590/121562/129996/133276/123597/126752/137274/128579/156461/164127/138236/125613/128087/124103/127501/122882/124518/119389/140987/135559/132178/128451/118025/160298/156581/124062/129516/150221/123891/124911/119431/119085/119391/123524/124509/124478/117539/114822/119457,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
4,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,1405162/1854472/2025064/1377771/1340094/1367140/1378218/1369322/1357649/1397246/1297812/1081993/751700/719607/748782/691174/923701/1204268/817586/1473021/1466485/1504709/1492843/1463661/1304134/1275916/1301122/1327072/1336100/1357053/1344759/1356498/1350592/1338970/1353384/1320819/1353969/1349107/1308151/1283884/1280286/1322572/1318278/1285881/1328432/1293432/1326059/1352089/1304453/1282701/1344931/1304106/1326290/1222243/1308233/1347903/1349089/1310502/1291273/1358087/1422245/1573007/1669896/1694081/1482974/1895430/1870709/1571099/1506630/1432400/1432586/1445853/1461242/1500493/1432670/1732162/1396982/1364004/1390589/1508506/1725127/1958781/1905699/1417860/1398604/1354203/1392412/1401111/1393773/1402269/1458399/1305111/1329626/1258116/1390865/1346912/1304042/1362943/1372786/1417685/1633993/1490324/1374603/1407296/1224667/1410892/1403088/1325723/1434579/1718491/1762226/1396963/1412859/1416837/1368125/1364914/1537983/1574020/1408322/1410009/1420379/1277198/1434212/1405188/1384701/1414990/1419870/1389694/1390258/1365540/1349529/1330016/1301840/1333706/1389022/1362635/1375719/1386657/1375522/1384181/1179197,0/5067/10133/15200/20267/25333/30400/35467/40533/45600/50667/55733/60800/65867/70933/76000/81067/86133/91200/96267/101333/106400/111467/116533/121600/126667/131733/136800/141867/146933/152000/157067/162133/167200/172267/177333/182400/187467/192533/197600/202667/207733/212800/217867/222933/228000/233067/238133/243200/248267/253333/258400/263467/268533/273600/278667/283733/288800/293867/298933/304000/309067/314133/319200/324267/329333/334400/339467/344533/349600/354667/359733/364800/369867/374933/380000/385067/390133/395200/400267/405333/410400/415467/420533/425600/430667/435733/440800/445867/450933/456000/461067/466133/471200/476267/481333/486400/491467/496533/501600/506667/511733/516800/521867/526933/532000/537067/542133/547200/552267/557333/562400/567467/572533/577600/582667/587733/592800/597867/602933/608000/613067/618133/623200/628267/633333/638400/643467/648533/653600/658667/663733/668800/673867/678933/684000/689067/694133/699200/704267/709333/714400,61742/60439/63226/63929/64265/63924/63309/63261/63164/64279/64091/62063/55855/59376/61762/62448/57786/60830/56503/59844/59923/60355/61800/60813/61475/62273/61877/54312/59729/57228/61221/57927/55621/56065/55436/55182/57107/62402/57490/61235/65475/66183/59903/57392/56608/54624/55708/61044/62471/59979/60476/59589/58746/60580/55823/67084/65485/53447/55387/62841/52881/55191/55906/51002/52840/56156/60621/60470/60905/52886/58761,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
5,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,1405162/1854472/2025064/1377771/1340094/1367140/1378218/1369322/1357649/1397246/1297812/1081993/751700/719607/748782/691174/923701/1204268/817586/1473021/1466485/1504709/1492843/1463661/1304134/1275916/1301122/1327072/1336100/1357053/1344759/1356498/1350592/1338970/1353384/1320819/1353969/1349107/1308151/1283884/1280286/1322572/1318278/1285881/1328432/1293432/1326059/1352089/1304453/1282701/1344931/1304106/1326290/1222243/1308233/1347903/1349089/1310502/1291273/1358087/1422245/1573007/1669896/1694081/1482974/1895430/1870709/1571099/1506630/1432400/1432586/1445853/1461242/1500493/1432670/1732162/1396982/1364004/1390589/1508506/1725127/1958781/1905699/1417860/1398604/1354203/1392412/1401111/1393773/1402269/1458399/1305111/1329626/1258116/1390865/1346912/1304042/1362943/1372786/1417685/1633993/1490324/1374603/1407296/1224667/1410892/1403088/1325723/1434579/1718491/1762226/1396963/1412859/1416837/1368125/1364914/1537983/1574020/1408322/1410009/1420379/1277198/1434212/1405188/1384701/1414990/1419870/1389694/1390258/1365540/1349529/1330016/1301840/1333706/1389022/1362635/1375719/1386657/1375522/1384181/1179197,0/5067/10133/15200/20267/25333/30400/35467/40533/45600/50667/55733/60800/65867/70933/76000/81067/86133/91200/96267/101333/106400/111467/116533/121600/126667/131733/136800/141867/146933/152000/157067/162133/167200/172267/177333/182400/187467/192533/197600/202667/207733/212800/217867/222933/228000/233067/238133/243200/248267/253333/258400/263467/268533/273600/278667/283733/288800/293867/298933/304000/309067/314133/319200/324267/329333/334400/339467/344533/349600/354667/359733/364800/369867/374933/380000/385067/390133/395200/400267/405333/410400/415467/420533/425600/430667/435733/440800/445867/450933/456000/461067/466133/471200/476267/481333/486400/491467/496533/501600/506667/511733/516800/521867/526933/532000/537067/542133/547200/552267/557333/562400/567467/572533/577600/582667/587733/592800/597867/602933/608000/613067/618133/623200/628267/633333/638400/643467/648533/653600/658667/663733/668800/673867/678933/684000/689067/694133/699200/704267/709333/714400,81913/77314/71505/71670/70412/70301/72066/70328/70018/78291/85409/82891/73171/65845/64793/66592/60901/64564/62841/62513/61469/65004/63837/62258/62882/64269/63850/61000/63325/62733/73578/76982/72586/65153/69970/69973/65352/68502/73214/70334/84281/85942/74390/65834/67213/64125/65629/66345/66774/63784/72056/71701/68456/67255/62654/84998/84693/67258/69977/81187/66746/67416/64690/64393/64031/66409/67491/67751/63834/61495/64807,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
6,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,1405162/1854472/2025064/1377771/1340094/1367140/1378218/1369322/1357649/1397246/1297812/1081993/751700/719607/748782/691174/923701/1204268/817586/1473021/1466485/1504709/1492843/1463661/1304134/1275916/1301122/1327072/1336100/1357053/1344759/1356498/1350592/1338970/1353384/1320819/1353969/1349107/1308151/1283884/1280286/1322572/1318278/1285881/1328432/1293432/1326059/1352089/1304453/1282701/1344931/1304106/1326290/1222243/1308233/1347903/1349089/1310502/1291273/1358087/1422245/1573007/1669896/1694081/1482974/1895430/1870709/1571099/1506630/1432400/1432586/1445853/1461242/1500493/1432670/1732162/1396982/1364004/1390589/1508506/1725127/1958781/1905699/1417860/1398604/1354203/1392412/1401111/1393773/1402269/1458399/1305111/1329626/1258116/1390865/1346912/1304042/1362943/1372786/1417685/1633993/1490324/1374603/1407296/1224667/1410892/1403088/1325723/1434579/1718491/1762226/1396963/1412859/1416837/1368125/1364914/1537983/1574020/1408322/1410009/1420379/1277198/1434212/1405188/1384701/1414990/1419870/1389694/1390258/1365540/1349529/1330016/1301840/1333706/1389022/1362635/1375719/1386657/1375522/1384181/1179197,0/5067/10133/15200/20267/25333/30400/35467/40533/45600/50667/55733/60800/65867/70933/76000/81067/86133/91200/96267/101333/106400/111467/116533/121600/126667/131733/136800/141867/146933/152000/157067/162133/167200/172267/177333/182400/187467/192533/197600/202667/207733/212800/217867/222933/228000/233067/238133/243200/248267/253333/258400/263467/268533/273600/278667/283733/288800/293867/298933/304000/309067/314133/319200/324267/329333/334400/339467/344533/349600/354667/359733/364800/369867/374933/380000/385067/390133/395200/400267/405333/410400/415467/420533/425600/430667/435733/440800/445867/450933/456000/461067/466133/471200/476267/481333/486400/491467/496533/501600/506667/511733/516800/521867/526933/532000/537067/542133/547200/552267/557333/562400/567467/572533/577600/582667/587733/592800/597867/602933/608000/613067/618133/623200/628267/633333/638400/643467/648533/653600/658667/663733/668800/673867/678933/684000/689067/694133/699200/704267/709333/714400,159226/148601/128929/128053/127549/127655/133438/128640/129791/145502/168720/165445/140180/120978/119548/122039/114237/119357/116833/116264/114100/119695/117412/114975/116551/118507/117632/113823/117077/117233/142869/157016/146590/121562/129996/133276/123597/126752/137274/128579/156461/164127/138236/125613/128087/124103/127501/122882/124518/119389/140987/135559/132178/128451/118025/160298/156581/124062/129516/150221/123891/124911/119431/119085/119391/123524/124509/124478/117539/114822/119457,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
7,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,1514772/1449347/1409326/1184445/933367/1069703/1053573/1088246/1015110/1069959/810240/981932/682710/684948/739552/719856/1025297/1073055/749654/1376459/1367889/1396546/1402045/1018293/1079363/999769/1046353/1195586/1075213/1415798/1096490/1173145/1189521/1125805/1165008/1356493/1168043/1212918/1094699/1114182/1084608/1139073/1152164/1105054/1236050/1167077/1185993/1226993/1277257/1095876/1178149/1145591/1130947/1248758/1238434/1177276/1205853/1130983/1151519/1196910/1389048/1296950/1363793/1364152/1411543/1362388/1500163/1405461/1380174/1360081/1288700/1253569/1353046/1358724/1364157/1437817/1352925/1350831/1366388/1349253/1522057/1491741/1453097/1400080/1319098/1206781/1330303/1319569/1168472/1220416/1335175/1097670/1083875/1041116/1265199/1162808/1127083/1290713/1313234/1409500/1387515/1413093/1361307/1323795/1379333/1337417/1301585/1281427/1357349/1343168/1366940/1369175/1431038/1361838/1369875/1345922/1355712/1399823/1458128/1291122/1354398/1288334/1323543/1351216/1384430/1346783/1368475/1332400/1355027/1178203/1153637/1118458/1212700/1179612/1326141/1376946/1386169/1336503/1244042/1330851/930599/404362,0/5066/10132/15198/20264/25330/30396/35462/40528/45594/50660/55726/60792/65858/70924/75990/81056/86122/91188/96254/101320/106386/111452/116518/121584/126650/131716/136782/141848/146914/151980/157046/162112/167178/172244/177310/182376/187442/192508/197574/202640/207706/212772/217838/222904/227970/233036/238102/243168/248234/253300/258366/263432/268498/273564/278630/283696/288762/293828/298894/303960/309026/314092/319158/324224/329290/334356/339422/344488/349554/354620/359686/364752/369818/374884/379950/385016/390082/395148/400214/405280/410346/415412/420478/425544/430610/435676/440742/445808/450874/455940/461006/466072/471138/476204/481270/486336/491402/496468/501534/506600/511666/516732/521798/526864/531930/536996/542062/547128/552194/557260/562326/567392/572458/577524/582590/587656/592722/597788/602854/607920/612986/618052/623118/628184/633250/638316/643382/648448/653514/658580/663646/668712/673778/678844/683910/688976/694042/699108/704174/709240/714306/719206,61742/60439/63226/63929/64265/63924/63309/63261/63164/64279/64091/62063/55855/59376/61762/62448/57786/60830/56503/59844/59923/60355/61800/60813/61475/62273/61877/54312/59729/57228/61221/57927/55621/56065/55436/55182/57107/62402/57490/61235/65475/66183/59903/57392/56608/54624/55708/61044/62471/59979/60476/59589/58746/60580/55823/67084/65485/53447/55387/62841/52881/55191/55906/51002/52840/56156/60621/60470/60905/52886/58761,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
8,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,1514772/1449347/1409326/1184445/933367/1069703/1053573/1088246/1015110/1069959/810240/981932/682710/684948/739552/719856/1025297/1073055/749654/1376459/1367889/1396546/1402045/1018293/1079363/999769/1046353/1195586/1075213/1415798/1096490/1173145/1189521/1125805/1165008/1356493/1168043/1212918/1094699/1114182/1084608/1139073/1152164/1105054/1236050/1167077/1185993/1226993/1277257/1095876/1178149/1145591/1130947/1248758/1238434/1177276/1205853/1130983/1151519/1196910/1389048/1296950/1363793/1364152/1411543/1362388/1500163/1405461/1380174/1360081/1288700/1253569/1353046/1358724/1364157/1437817/1352925/1350831/1366388/1349253/1522057/1491741/1453097/1400080/1319098/1206781/1330303/1319569/1168472/1220416/1335175/1097670/1083875/1041116/1265199/1162808/1127083/1290713/1313234/1409500/1387515/1413093/1361307/1323795/1379333/1337417/1301585/1281427/1357349/1343168/1366940/1369175/1431038/1361838/1369875/1345922/1355712/1399823/1458128/1291122/1354398/1288334/1323543/1351216/1384430/1346783/1368475/1332400/1355027/1178203/1153637/1118458/1212700/1179612/1326141/1376946/1386169/1336503/1244042/1330851/930599/404362,0/5066/10132/15198/20264/25330/30396/35462/40528/45594/50660/55726/60792/65858/70924/75990/81056/86122/91188/96254/101320/106386/111452/116518/121584/126650/131716/136782/141848/146914/151980/157046/162112/167178/172244/177310/182376/187442/192508/197574/202640/207706/212772/217838/222904/227970/233036/238102/243168/248234/253300/258366/263432/268498/273564/278630/283696/288762/293828/298894/303960/309026/314092/319158/324224/329290/334356/339422/344488/349554/354620/359686/364752/369818/374884/379950/385016/390082/395148/400214/405280/410346/415412/420478/425544/430610/435676/440742/445808/450874/455940/461006/466072/471138/476204/481270/486336/491402/496468/501534/506600/511666/516732/521798/526864/531930/536996/542062/547128/552194/557260/562326/567392/572458/577524/582590/587656/592722/597788/602854/607920/612986/618052/623118/628184/633250/638316/643382/648448/653514/658580/663646/668712/673778/678844/683910/688976/694042/699108/704174/709240/714306/719206,81913/77314/71505/71670/70412/70301/72066/70328/70018/78291/85409/82891/73171/65845/64793/66592/60901/64564/62841/62513/61469/65004/63837/62258/62882/64269/63850/61000/63325/62733/73578/76982/72586/65153/69970/69973/65352/68502/73214/70334/84281/85942/74390/65834/67213/64125/65629/66345/66774/63784/72056/71701/68456/67255/62654/84998/84693/67258/69977/81187/66746/67416/64690/64393/64031/66409/67491/67751/63834/61495/64807,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
9,0,https://www.youtube.com/watch?v=KD_ijUQ-YF4,1514772/1449347/1409326/1184445/933367/1069703/1053573/1088246/1015110/1069959/810240/981932/682710/684948/739552/719856/1025297/1073055/749654/1376459/1367889/1396546/1402045/1018293/1079363/999769/1046353/1195586/1075213/1415798/1096490/1173145/1189521/1125805/1165008/1356493/1168043/1212918/1094699/1114182/1084608/1139073/1152164/1105054/1236050/1167077/1185993/1226993/1277257/1095876/1178149/1145591/1130947/1248758/1238434/1177276/1205853/1130983/1151519/1196910/1389048/1296950/1363793/1364152/1411543/1362388/1500163/1405461/1380174/1360081/1288700/1253569/1353046/1358724/1364157/1437817/1352925/1350831/1366388/1349253/1522057/1491741/1453097/1400080/1319098/1206781/1330303/1319569/1168472/1220416/1335175/1097670/1083875/1041116/1265199/1162808/1127083/1290713/1313234/1409500/1387515/1413093/1361307/1323795/1379333/1337417/1301585/1281427/1357349/1343168/1366940/1369175/1431038/1361838/1369875/1345922/1355712/1399823/1458128/1291122/1354398/1288334/1323543/1351216/1384430/1346783/1368475/1332400/1355027/1178203/1153637/1118458/1212700/1179612/1326141/1376946/1386169/1336503/1244042/1330851/930599/404362,0/5066/10132/15198/20264/25330/30396/35462/40528/45594/50660/55726/60792/65858/70924/75990/81056/86122/91188/96254/101320/106386/111452/116518/121584/126650/131716/136782/141848/146914/151980/157046/162112/167178/172244/177310/182376/187442/192508/197574/202640/207706/212772/217838/222904/227970/233036/238102/243168/248234/253300/258366/263432/268498/273564/278630/283696/288762/293828/298894/303960/309026/314092/319158/324224/329290/334356/339422/344488/349554/354620/359686/364752/369818/374884/379950/385016/390082/395148/400214/405280/410346/415412/420478/425544/430610/435676/440742/445808/450874/455940/461006/466072/471138/476204/481270/486336/491402/496468/501534/506600/511666/516732/521798/526864/531930/536996/542062/547128/552194/557260/562326/567392/572458/577524/582590/587656/592722/597788/602854/607920/612986/618052/623118/628184/633250/638316/643382/648448/653514/658580/663646/668712/673778/678844/683910/688976/694042/699108/704174/709240/714306/719206,159226/148601/128929/128053/127549/127655/133438/128640/129791/145502/168720/165445/140180/120978/119548/122039/114237/119357/116833/116264/114100/119695/117412/114975/116551/118507/117632/113823/117077/117233/142869/157016/146590/121562/129996/133276/123597/126752/137274/128579/156461/164127/138236/125613/128087/124103/127501/122882/124518/119389/140987/135559/132178/128451/118025/160298/156581/124062/129516/150221/123891/124911/119431/119085/119391/123524/124509/124478/117539/114822/119457,0/10001/20001/30001/40001/50001/60001/70001/80001/90001/100001/110001/120001/130001/140001/150001/160001/170001/180001/190001/200001/210001/220001/230001/240001/250001/260001/270001/280001/290001/300001/310001/320001/330001/340001/350001/360001/370001/380001/390001/400001/410001/420001/430001/440001/450001/460001/470001/480001/490001/500001/510001/520001/530001/540001/550001/560001/570001/580001/590001/600001/610001/620001/630001/640001/650001/660001/670001/680001/690001/700001/710001
