/data/cuichenyang/traffic_result/_iaEOlewwNQ/_iaEOlewwNQ--720--20240525001310.har,720,"1027121,1621839,1174869,368771,929679,1221531,788146,776362,726561,795520,777196,1111483,833992,902203,916983,852970,860244,956,1111452,1316717,505846,721949,653828,248666,535133,306634,397115,373737,387698,195712,402995,256253,633245,292979,536802,167995,424746,167013,408445,341606,354803,323615,486584,438718,376136,459645,432729,436839,319008,407411,490905,505269,281044,504081,314786,439781,297505,396900,471051,577561,416525,602943,384416,534119,284574,431393,290162,629767,538631,500890,318608,537613,402704,554565,347944,399281,441509,705386,402231,516649,379942,471666,468250,329519,477818,247893,532426,279680,416949,333032,644553,473486,409086,296684,455658,268266,452037,355178,447431,243967,40148"
/data/cuichenyang/traffic_result/rSR_9CJqJ60/rSR_9CJqJ60--1080--20240524190555.har,1080,"1107821,3123857,5027769,2534123,1741584,510032,989870,1040427,2773231,1790116,904898,486848,133329,816757,2767155,5955409,4522448,2974355,5108642,2574821,5070868,4526525,4942389,3473783,2767340,3576518,5126401,4397691,4478819,3788604,4118919,3915497,3289392,2210247,3571828"
/data/cuichenyang/traffic_result/rSR_9CJqJ60/rSR_9CJqJ60--720--20240525002345.har,720,"1107856,1686769,2986603,1511814,990448,270207,360636,696589,1425187,1297918,575875,422450,455404,1261498,1576653,1173848,1546078,1152852,128488,716101,1117449,1062081,773065,802972,373203,468183,534994,237319,862828,802054,685588,690831,264126,1166235,1066481,718754,669438,905288,1520597,308182,408574,416463,299088,416513,450174,623001,654981,680193,855910,1077585,1241906,641467,578465,806009,474658,1401381,525464,783975,660852,511943,732355,871523,473850,1344562,837620,429616,965975,735374,217550,459136,583285,578160,411293,518114,553293,685215,807573"
/data/cuichenyang/traffic_result/uyhmxgG-tA8/uyhmxgG-tA8--1080--20240524200943.har,1080,"619392,3132249,1743511,1374369,1557207,1634824,2905805,413265,1358585,2555002,404415,1133442,787838,1324490,2945629,3008134,2648085,2115313,2049869,2821708,3430294,2693987,2966765,4129058,3292240,2529012,3597839,2901652,2428594,3985514,2084862,4026962,3676641,2509599,2668800,4236121,3276678,2147775"
/data/cuichenyang/traffic_result/uyhmxgG-tA8/uyhmxgG-tA8--720--20240525012739.har,720,"619392,1134989,1242093,418768,547187,664457,745657,863404,909576,626629,515201,713112,787329,782956,549977,451781,441348,640306,291898,498469,340571,101387,318462,145768,280482,142074,300365,221268,299108,311417,348534,443818,198128,481921,235323,338934,219583,486654,411721,247256,362334,273645,341036,192656,391980,311702,510812,199871,292826,222803,442591,404825,302446,275061,207492,206848,431168,161385,545824,263245,415084,389971,382990,271699,342709,147542,253605,172748,452334,164842,732318,182441,346267,193715,220432,333014,305086,200937,434634,272561,556490,368379,574343,317703,245693,331103,468082,359274,147323,432212,124550,397341,424406,193765,305637,446384,171610,562610,177177,405672,207732,387602,460150,69415,265927,122792,288193,335144,302376,372473,355831,225763,164160,391290,96095"
